,Dimension_0,Dimension_1,Dimension_2,Dimension_3,Dimension_4,Dimension_5,Dimension_6,Dimension_7,Dimension_8,Dimension_9,Dimension_10,Dimension_11,Dimension_12,Dimension_13,Dimension_14,Dimension_15,Dimension_16,Dimension_17,Dimension_18,Dimension_19,Dimension_20,Dimension_21,Dimension_22,Dimension_23,Dimension_24,Dimension_25,Dimension_26,Dimension_27,Dimension_28,Dimension_29,Dimension_30,Dimension_31,Dimension_32,Dimension_33,Dimension_34,Dimension_35,Dimension_36,Dimension_37,Dimension_38,Dimension_39,Dimension_40,Dimension_41,Dimension_42,Dimension_43,Dimension_44,Dimension_45,Dimension_46,Dimension_47,Dimension_48,Dimension_49,Dimension_50,Dimension_51,Dimension_52,Dimension_53,Dimension_54,Dimension_55,Dimension_56,Dimension_57,Dimension_58,Dimension_59,Dimension_60,Dimension_61,Dimension_62,Dimension_63,Dimension_64,Dimension_65,Dimension_66,Dimension_67,Dimension_68,Dimension_69,Dimension_70,Dimension_71,Dimension_72,Dimension_73,Dimension_74,Dimension_75,Dimension_76,Dimension_77,Dimension_78,Dimension_79,Dimension_80,Dimension_81,Dimension_82,Dimension_83,Dimension_84,Dimension_85,Dimension_86,Dimension_87,Dimension_88,Dimension_89,Dimension_90,Dimension_91,Dimension_92,Dimension_93,Dimension_94,Dimension_95,Dimension_96,Dimension_97,Dimension_98,Dimension_99,Dimension_100,Dimension_101,Dimension_102,Dimension_103,Dimension_104,Dimension_105,Dimension_106,Dimension_107,Dimension_108,Dimension_109,Dimension_110,Dimension_111,Dimension_112,Dimension_113,Dimension_114,Dimension_115,Dimension_116,Dimension_117,Dimension_118,Dimension_119,Dimension_120,Dimension_121,Dimension_122,Dimension_123,Dimension_124,Dimension_125,Dimension_126,Dimension_127
miRNA_958,1.8423707,-0.61876035,0.25781778,0.35204142,-0.64772207,0.0029790797,-0.064535886,-0.25391895,1.1089132,1.419835,0.026833765,-1.0482867,-0.29446885,-1.2130959,-1.4569808,0.3655904,-1.7343876,2.1680014,-0.13563293,-0.27374145,2.2179496,0.6659308,-0.9123267,0.9698148,-0.925104,0.85275537,-0.80855393,0.49252173,-0.35292673,0.17293961,-0.8888278,0.17386577,-0.17118074,0.879675,0.20455228,0.5859673,-0.27947143,0.048719008,-1.4093626,-0.13182539,0.94315356,0.8372013,-0.32317093,-0.4638266,1.2024012,-0.78003365,-0.6617668,-1.0741124,1.5458004,0.26519734,0.8621725,-0.58247685,-1.4403081,-0.8714118,0.8203582,-1.5622134,-0.82559633,-0.49769136,-0.23312928,0.53782773,-0.53610486,-0.010397242,0.92687595,-0.2957795,0.31947428,0.74564093,1.8856798,-1.1624652,-0.69456565,-0.7180459,-0.32983923,1.767564,0.023171678,-1.0241107,0.7827378,-1.510708,-1.0626506,0.9665297,-0.34317172,-0.6245234,-0.74773526,-0.70665383,1.5582215,-0.17135401,-0.12331829,-0.6607628,1.4992752,-1.1925057,-0.044043608,1.1927031,-0.5526155,-0.75402254,-2.6967413,1.2858315,-1.393802,0.07980267,0.49064472,-1.4874429,1.4816892,1.1679347,-1.8467014,-1.4250879,0.36932522,-0.5559243,0.50646114,0.45435646,0.0033377782,0.68051535,-0.6124095,1.2039112,0.51223385,-0.38295048,-0.3697338,-0.13359164,-0.012790132,-0.88533634,0.66655743,-0.8912224,0.2389155,0.9287407,0.658504,-1.0489272,0.5033359,0.3314704,-0.043832105,1.1684555,-1.2671278,-0.61923635
miRNA_959,0.105345264,-0.062632814,-0.39355877,0.4365456,0.37211543,0.1117504,0.12642959,-0.19780986,0.29915473,-0.2990708,0.50185525,-0.012030779,-0.57532513,-0.47226775,-0.2603588,-0.022274874,0.24222636,0.79008806,-0.0013399484,-0.23065917,0.0028331096,-0.16200647,-0.23822887,0.21835203,-0.3702076,0.32724524,-0.036042638,-0.04109908,-0.086774334,-0.27840942,0.034301896,0.53681487,0.14152853,0.18281004,0.11399513,0.11547762,0.0053974586,0.17353003,-0.14062215,-0.15220861,0.31251222,0.4519857,0.018562252,0.41093832,-0.28553116,-0.99246705,0.26922277,-0.21388814,0.53323424,-0.30308965,0.10895399,-0.03902427,-0.035355635,-0.4607967,-0.10180438,-0.21324614,0.06058491,-0.19549409,0.33841076,-0.043918982,-0.5698753,0.098891765,-0.015533441,0.27358598,0.41207644,0.37819833,-0.51146203,-0.27281186,-0.098732285,-0.07688768,-0.15801574,-0.23997976,-0.12337166,-0.00039657208,0.17893513,-0.29772753,0.17715013,-0.020772012,-0.2795592,-0.28451774,-0.27852508,0.025264332,0.35356316,0.3929963,-0.35922247,0.36232665,0.0043146764,0.17532274,-0.07875377,0.05285429,-0.35561666,-0.49893752,-0.35228178,-0.428967,0.09427722,-0.10939897,-0.28405833,0.089994736,0.34519905,-0.16251498,0.35216463,-0.5498595,-0.638737,0.19847782,-0.3762154,-0.039437704,-0.3253026,0.4255497,0.12619662,-0.29964173,-0.14347704,0.055047274,-0.10355809,0.17078024,-0.66835725,-0.16211717,0.0028189188,-0.090284646,0.19413121,0.23581284,-0.040579326,-0.2532186,0.1803634,0.0038316795,0.05432919,-0.05741074,-0.04920666,0.2422699
miRNA_960,0.17072034,0.376608,-0.52659684,0.09436968,0.05712339,0.66942257,0.20602219,0.5237538,0.89174527,-0.35429433,0.11136838,-0.057203252,0.15777622,-0.4069929,-0.3546879,0.06115926,0.5660008,0.25197002,-0.4829694,-0.03917868,0.35426855,-0.16142917,-0.5807343,0.67187315,-0.6639434,0.29111654,0.12258045,0.4146931,0.035795357,0.12793292,0.43383744,0.640012,-0.35286644,0.19913283,0.31637523,-0.8565926,0.19112362,-0.23625386,-0.7515152,0.061700396,0.45230868,-0.22765364,0.4277881,0.16514423,0.27573127,0.11150024,-0.23745303,-0.6718042,-0.0391133,0.4082167,0.43549517,0.35838023,-0.5983064,0.3125451,-0.042536043,-0.116539374,0.13305894,-0.11625849,0.003305501,-0.18243374,0.011267266,-0.024736913,-0.42808983,0.6230517,0.15789825,-0.14377855,0.04231323,0.10329588,0.14005445,-0.007627876,-0.20061354,-0.47097024,-0.34085226,-0.16615881,0.6262365,0.40550005,0.46420738,0.39819428,-0.6335707,0.24865392,0.3916629,-0.67956424,-0.52782595,-0.4730385,0.019057617,0.29736015,0.2785177,-0.77574813,0.29891506,-0.44237587,-0.49522558,0.18791322,-0.58177805,-0.44520563,0.20603995,0.060369283,0.0013767768,-0.4895973,0.026204534,0.4029575,-0.97458553,-0.8331549,-0.6318437,-0.4930997,0.11137453,-0.1892472,0.045336682,0.3578542,-0.2423884,0.8272586,-0.40787417,0.5055145,-0.06714122,0.26463437,-0.44288304,-0.0548609,0.45764017,-0.24803494,0.16027676,0.11247876,-0.16120283,-0.26917446,-0.012191548,-1.2416372,-0.412052,-0.04277571,-0.4977575,0.03579995
miRNA_961,0.059173066,0.09696211,-0.28291243,0.006490944,0.16091508,-0.15750308,0.10732579,0.16105299,-0.07918068,0.16897161,0.45433655,0.061942283,-0.09944177,-0.29160616,0.0028831027,0.23378208,-0.03262284,0.36466348,-0.050376978,0.17475137,-0.1824428,0.57204723,0.17933443,-0.0529086,-0.043901607,0.45665628,0.26697835,0.21009454,-0.012647233,0.43407303,-0.30566186,-0.18234779,0.025388293,-0.002817107,0.19203414,0.011259428,0.37070477,0.025424642,-0.18539216,0.045325883,0.026711283,0.06868116,-0.042258587,0.035995267,0.36795604,-0.08896465,-0.12920344,-0.17165335,0.07890544,-0.27763596,0.13035464,-0.06853505,-0.08623412,-0.10354088,0.42852408,-0.19468896,-0.6031117,-0.04107667,0.1268117,-0.24617231,0.23785858,-0.2383823,-0.14210112,-0.1023456,0.14830245,-0.055247594,-0.31521976,-0.07760831,0.058713872,-0.14845917,0.13548005,-0.19749239,-0.22646494,-0.1579874,-0.14225817,0.32067773,-0.062187806,-0.06783428,-0.18751882,-0.013218303,-0.22354417,0.21930854,0.048844684,0.048300646,-0.16972712,0.20309217,0.06225346,0.21254855,-0.21041888,-0.10297512,-0.00028113998,0.018040106,-0.23562486,0.0619519,0.16758534,0.11961755,0.037336446,-0.18043177,-0.37396157,0.04442881,-0.10633153,-0.46553898,-0.24018322,-0.06104989,-0.027041374,-0.07472048,0.17852171,-0.1841552,-0.056199208,0.036480818,0.10057375,-0.11548395,0.027997851,-0.2682141,0.20085193,0.40790853,-0.016433084,0.2568571,-0.058567595,-0.4908569,-0.027178397,-0.059903376,0.08206245,0.04986787,0.18982652,0.2591069,0.20069796,0.09893964
miRNA_962,0.6979854,-0.26970562,0.37740886,0.07689966,-0.049643554,0.024327906,-0.051488258,-0.5473834,-0.79851073,0.35032284,0.44061196,-0.24797225,0.29014915,-0.16699642,0.29151034,0.16952546,-0.33569533,0.28286368,0.20223568,-0.13321528,-0.30812314,0.08180108,-0.10341081,0.00733475,-0.2937868,0.39391327,-0.17828082,0.05060839,0.36022037,-0.46056345,-0.010455526,0.10787355,0.032189723,0.1181967,-0.17703918,0.22483216,0.35479698,-0.21394716,-0.47304466,-0.007503224,-0.0054561114,0.21619146,-0.09791099,-0.15881705,0.24460372,-0.042271234,-0.33673683,-0.028884137,-0.16139472,-0.4073328,-0.09837575,0.033309028,-0.4594409,0.0931476,0.39159915,0.20287222,-0.24081017,-0.017702088,-0.21757668,-0.3455533,-0.33056498,0.06511521,-0.19913067,0.50730383,-0.03229662,-0.03836779,0.2694807,0.04496826,0.26568913,0.049329296,0.4938274,0.039911352,-0.29322562,-0.21290705,0.47499803,-0.15324685,0.13962975,0.22262079,0.2827196,-0.49292684,-0.17020674,-0.13771693,0.050840616,-0.045766804,-0.09943479,-0.56630284,0.11609525,0.10497036,-0.0056673563,0.042696614,0.1326011,0.3051154,0.12036815,-0.048686597,0.16477111,0.3880332,-0.108526565,-0.67226136,0.1231938,-0.46914884,-0.34969398,0.032627836,0.089042194,-0.08997148,-0.30641526,0.4852593,0.1608911,-0.07986309,0.08193367,0.15928954,-0.15472804,-0.072391815,-0.28258505,-0.26683477,-0.30772847,-0.2123816,0.06130243,0.010688407,0.030955315,-0.19520114,0.07418279,-0.2617079,0.06453956,-0.20142412,-0.25980031,-0.112195976,-0.32194614,0.28917664
miRNA_963,0.39104527,-0.17486182,-0.10467108,0.097073734,0.12064627,-0.037482105,0.026990864,0.17322275,0.13753536,0.36044848,0.22789688,-0.10581269,0.089571826,-0.3257173,-0.026216332,-0.032059893,-0.09579125,0.3581411,-0.11864838,-0.17571177,-0.11441355,-0.22076084,-0.3272589,-0.23560497,-0.3026867,-0.05438707,0.124848604,0.10316894,0.07800894,0.06222635,-0.1720888,0.3368101,-0.11940815,0.3491396,-0.14758849,0.34970522,0.24175867,-0.16195849,0.6133562,0.024269434,0.2139093,-0.011241317,0.03819224,-0.5379247,-0.15955292,-0.061304245,0.080394916,-0.055421364,-0.21153246,-0.21976386,0.051595975,0.115454234,0.106491044,-0.2310093,0.111354955,-0.19153215,0.17101343,0.28191394,-0.24532272,0.21828133,-0.53522325,-0.38054594,-0.10882908,0.28065813,-0.50848365,-0.102109425,0.061610915,0.20269223,0.0014011189,0.13312836,0.17115583,0.14013663,0.06741048,-0.09520196,0.13695611,0.43925428,0.15017924,0.2868583,-0.24954495,0.13102399,0.19663072,0.38610643,0.27202156,0.3582276,0.26007488,0.1826735,0.00665806,0.5094065,0.05180408,0.15589528,-0.2622818,0.1766263,0.11149455,-0.13387197,0.39006546,0.057713374,0.03861525,0.1532282,0.1660657,-0.105269134,-0.38316524,-0.28517982,-0.05480397,-0.34971923,0.050301977,-0.057375494,0.116153315,-0.07837887,-0.07845505,-0.1140194,-0.105029404,-0.06760521,-0.088924065,-0.297629,-0.124232195,-0.13997793,-0.23365203,-0.43499857,0.09925696,-0.19332838,-0.18768738,-0.16328451,-0.019406866,0.06493873,-0.37336,0.3917744,0.031887565,-0.18625866
miRNA_964,0.10039302,-0.50134337,-0.2888935,0.30694327,-0.06351698,0.0052082012,-0.08685874,-0.018656544,0.23033047,0.05312204,0.4745912,-0.045059893,0.20770131,0.0032322584,0.37288353,0.09386284,0.1505323,0.3059283,-0.2183081,0.0019906391,-0.08413822,0.26165983,-0.25959805,-0.26756114,-0.15355669,0.15663514,0.49298635,0.12596042,0.03210447,-0.15368335,0.059181124,0.5181188,-0.34933105,-0.08229897,-0.004213735,0.10145989,0.20744056,0.10598953,0.17427595,-0.23549062,0.09167747,0.28285706,-0.18183999,-0.015822526,-0.22554407,-0.0050938367,-0.2192866,-0.06575168,0.017630631,-0.15026908,0.05744098,0.09032774,0.33658105,-0.21368288,0.28499487,0.11763362,0.03776603,0.18115522,-0.32256868,-0.18877426,-0.14655675,-0.1339779,0.10927895,0.017695915,-0.07609864,0.11620029,-0.060955614,0.4088591,0.0024057867,-0.20840862,0.12502185,-0.07855106,0.18402225,-0.4390507,-0.055632062,-0.06022039,0.06292237,0.4338446,0.1630231,0.12076643,-0.24071212,-0.18585831,-0.13326296,0.17146324,0.049142707,0.38684794,0.08184054,-0.1538928,0.038423393,0.13601543,0.28111708,-0.29623544,-0.099846095,-0.075835384,0.09937163,0.044633467,0.21826959,0.15484191,0.23327437,-0.37338784,-0.07289438,-0.38212562,-0.015724776,-0.0037730501,-0.039411496,-0.110533945,0.26787975,0.07625591,0.613833,-0.07652215,-0.26009423,0.044932544,-0.058029752,0.07015354,-0.17235956,0.20680094,-0.13098589,0.36877364,-0.19038315,0.010773234,-0.038831573,-0.09110332,0.04762988,-0.41642025,0.15953267,0.072698,0.16894083,0.021265935
miRNA_965,0.036589622,-0.50443304,-0.16466856,0.39885107,-0.026568267,-0.09643456,-0.07099105,-0.10402153,0.19359061,0.06631438,0.35641554,-0.071726255,0.1140285,0.025487378,0.13478759,0.1683401,0.08546683,0.28866044,-0.08167366,0.0012673447,-0.10032189,0.26254258,-0.21863657,-0.41865918,-0.09566542,0.08804939,0.45195526,0.20269105,-0.023839071,-0.168913,0.171119,0.3691266,-0.33809996,-0.009922399,-0.23170123,0.14661781,0.32675734,0.06166059,0.27757934,-0.27061528,0.15190816,0.33869636,-0.10595845,-0.07522134,-0.1962152,-0.008727043,-0.042839482,-0.08985285,0.12501428,-0.09562293,0.12344555,0.07963087,0.4807751,-0.07019191,0.31789178,0.10207715,-0.021681087,0.106590845,-0.3685868,-0.26953426,-0.17473331,-0.090607494,0.13749968,-0.06887962,0.0005503609,0.07969177,-0.011886253,0.3738562,-0.1744178,-0.23993139,0.18087757,-0.23346205,0.19837576,-0.255792,0.060473084,0.07725985,-0.020144835,0.37008104,0.1551929,0.067044124,-0.18854323,-0.2585595,-0.09412821,0.15348287,-0.038779624,0.41543853,0.18076995,-0.112311095,0.11272416,0.08360672,0.06553474,-0.3625427,0.035011485,-0.18144147,-0.021746999,0.049494613,0.1815646,0.24648464,0.28409517,-0.21544738,-0.1623254,-0.41043147,-0.08588267,-0.05060164,-0.096424624,-0.14509407,0.27337566,-0.004570423,0.50625044,0.15354615,-0.23923677,-0.04742479,-0.040719077,0.20908032,-0.16893506,0.25515187,-0.12974995,0.12800296,-0.22875571,0.102903225,0.036853768,-0.22535157,-0.020264799,-0.49724278,0.25776225,0.016612848,0.20609693,0.05591174
miRNA_966,0.042873863,-0.6515582,-0.17766538,0.5045138,-0.09349673,-0.052145246,-0.040358767,-0.036496956,0.18609966,0.025565062,0.41423553,-0.02024482,0.17266655,0.005244573,0.20916928,0.24869657,0.12117369,0.27770168,-0.0828502,0.01612867,-0.13538693,0.42473027,-0.21184303,-0.34663352,-0.11920374,0.068289764,0.39265528,0.17489289,0.026156586,-0.18691723,0.06493869,0.4615496,-0.3750361,-0.026655586,-0.17127013,0.11502541,0.2677608,-0.007967834,0.15580998,-0.18381217,0.16802104,0.2795039,-0.16573718,-0.20663793,-0.22598884,0.16304812,-0.083082445,-0.022684416,0.00094133045,-0.086317435,-0.0013827002,0.102316484,0.41522768,-0.040855516,0.29821232,0.107140124,-0.038455363,0.13271928,-0.39226675,-0.16996059,-0.014071196,-0.1500945,0.18922356,-0.091707766,-0.03825702,0.017094092,0.07509386,0.42684662,-0.13944575,-0.2368335,0.10325999,-0.09698679,0.11995753,-0.3403458,-0.017814219,0.08022879,0.078326136,0.4747628,0.17717595,0.04683696,-0.1680686,-0.20315495,-0.06019037,0.14065588,0.020253945,0.34563982,0.05640091,-0.15082927,0.042575836,-0.008307058,0.26977956,-0.33769405,-0.051599182,-0.049085554,0.12130573,0.07949867,0.20735408,0.21634929,0.12021583,-0.34810284,-0.15121469,-0.40963215,0.034191843,-0.022453956,-0.031468503,-0.13069499,0.3444272,-0.13871086,0.4746108,-0.0037294452,-0.26217458,-0.033890493,-0.018769061,0.08332221,-0.06932261,0.18858369,-0.1663997,0.18307407,-0.26092747,0.117540844,0.042453475,-0.17495939,0.12144846,-0.49616992,0.17546688,0.13201551,0.3047584,0.0822938
miRNA_967,-0.22791237,-0.055988897,-0.34934148,0.054413483,-0.3282874,-0.25213417,0.08412328,0.2673992,0.6373769,-0.41504487,-0.1290719,0.31239215,0.06110178,-0.16570207,-0.79030234,0.5336052,-0.1908704,-0.12774713,0.46296936,0.31541196,0.03444239,-0.092526965,-0.815032,-0.17582275,-0.42745176,-0.053597536,0.25737235,-0.2290822,0.1503808,-0.18323599,0.09756095,-0.50757533,-0.66330844,-0.39405137,0.5121548,0.33362746,0.67690986,-0.29127318,-0.21048003,0.21171792,0.3576949,0.045073014,-0.28559947,-0.18153645,0.056822423,-0.040923115,0.11776334,-0.0191583,0.5531646,0.29276183,0.35406142,-0.39621365,-0.35590637,-0.22034916,-0.11193948,-0.26127276,-0.30735046,-0.4276501,-0.6854222,-0.112348154,0.15554188,0.26101646,-0.6569781,0.09477639,-0.51368624,-0.12833987,0.24364528,0.29191366,0.31366023,-0.07242411,-0.14284068,0.22266716,0.36493373,-0.32967073,0.31791377,-0.07733014,0.047622073,-0.5876647,-0.25884017,-0.07660194,-0.67727506,-0.078108214,0.13362505,-0.17455623,-0.27048287,0.5628791,0.53826445,-0.0801786,0.08920081,0.7318551,0.08367886,0.2257199,-0.083548225,-0.24359612,0.79445976,0.4792261,-0.54866403,0.5679194,-0.0070369164,-0.62560254,-0.085146315,-0.010199565,-0.092046574,0.17554265,-0.64304435,0.23754032,0.46961808,0.28377867,-0.4566841,-0.15653805,0.3140661,-0.048974734,-0.64246863,0.1251681,-0.3195742,0.073741935,-0.30173248,-0.09248857,0.3624195,0.40557125,0.06116518,0.12085294,-0.16858461,-0.0069396836,0.34225786,0.0048050093,0.3212669,0.2169856
miRNA_968,0.36017817,0.17493406,-0.3252362,0.088511616,0.20047572,-0.09580412,0.43677923,0.019226843,-0.026777424,-0.11961898,0.24139778,-0.34781465,0.09338398,-0.6809342,0.1302873,0.40287322,-0.22948481,0.12518707,0.017175004,-0.39428878,0.05750524,0.018282585,-0.28891903,0.028510561,-0.39796206,0.21676677,-0.03171164,-0.04302326,-0.09447429,-0.013118053,-0.5883972,-0.23590784,-0.095152736,-0.066632584,0.075797126,0.19277158,0.2218745,-0.28710765,-0.07488864,-0.15972687,-0.37775218,0.14067113,-0.14025886,0.10076007,0.22446018,-0.3627334,0.020570029,-0.22261621,0.099817835,0.1418786,0.29808453,-0.20253399,0.3556576,-0.09925608,-0.073533505,-0.31493005,0.07500582,-0.39461973,0.18316959,0.32431856,0.25523078,-0.16689868,-0.047651272,-0.028290942,0.16009915,0.09613549,-0.14363624,-0.09705783,-0.29305437,-0.020088423,0.11932472,0.11825852,-0.09033787,-0.0040471917,-0.10112876,0.008348082,0.3733941,0.035578016,0.26832044,-0.2515943,0.0095413765,0.38626182,-0.2064522,0.025231939,0.1907502,-0.20365629,-0.09733905,-0.27116978,-0.035527207,-0.19734879,0.35997447,0.28124556,0.06414837,-0.030981636,0.19992928,0.11831941,-0.09182289,-0.33834967,0.2877974,0.043106247,-0.030770365,-0.5188353,0.1182826,0.43682912,0.640351,-0.3314211,-0.31430373,-0.018759418,-0.23897779,-0.13492998,-0.11613094,-0.07897159,0.12839244,-0.03639139,-0.2800993,0.21039635,0.041784365,-0.0021667602,-0.080214694,0.41339022,0.02121785,0.21918535,-0.0706317,-0.20268217,-0.26106203,-0.4153873,-0.11926122,0.25415865
miRNA_969,-0.05811158,0.0073155845,-0.51049936,0.14442383,-0.13371028,-0.44264206,0.38833266,-0.062056385,-0.0817467,0.27291223,0.2629763,0.0807634,-0.0223589,-0.25530022,0.21086615,0.41007507,-0.013910044,0.18870084,0.038588952,-0.18628003,-0.21241969,0.38188615,-0.22389689,-0.3878148,0.14283304,0.04500484,0.3049053,0.28882286,0.188018,0.29423326,-0.10997624,-0.3367427,0.12960964,0.25984085,-0.30341375,-0.00030280778,0.3442563,0.25418136,-0.2196235,0.025684463,0.0057385135,-0.14813666,0.21512431,0.36375526,0.36259916,0.07297783,-0.43832314,0.08458313,-0.102205,-0.17683026,0.08068255,0.020745981,-0.22416747,0.14799617,0.40001327,-0.45077002,-0.31647828,-0.030629452,0.036605902,-0.3406743,-0.010609942,-0.3176929,-0.11525248,0.38804072,0.1953734,-0.112415574,-0.09945318,-0.42211586,-0.34241992,-0.37590504,0.38963258,-0.038666293,-0.6144525,-0.10568321,0.018148398,0.30376053,-0.30574715,0.29317474,-0.090165265,-0.21312125,-0.3287951,0.1215995,-0.013066478,0.3227847,-0.021198416,0.35240617,-0.3137872,0.21106912,-0.344521,0.41890275,0.20414446,0.27158472,-0.55131096,-0.051928487,0.15583573,0.004226309,-0.027007507,-0.10437781,-0.45012057,-0.24543414,-0.028133295,-0.3314458,-0.3434173,0.027654365,-0.1874864,0.15833168,0.009948607,-0.35681397,-0.34695417,-0.18931742,-0.17859739,-0.46719468,-0.20038414,-0.14498581,0.6007846,0.45179793,0.26973546,0.3727193,0.069545366,0.028691811,0.054636877,-0.16265355,0.041045535,0.3315189,0.3273246,-0.015915893,0.507028,0.0032830066
miRNA_970,-0.093393125,0.27435705,-0.056529388,0.66834515,0.0034694122,0.1438851,0.040071703,-0.14213516,-0.084640324,0.15133215,0.36007217,-0.44449416,-0.02870609,-0.012533939,0.73222196,-0.020204006,-0.42571703,0.8444105,-0.30230403,0.009223107,0.22797273,-0.06360288,-0.7179992,-0.18252377,-0.35034546,-0.060145836,-0.16854334,-0.007076723,0.08967184,-0.027522307,-0.41679117,-0.20234147,0.042949464,-0.23686035,-0.08200094,0.19715083,-0.060777567,0.1733743,-0.16466585,0.29583707,0.073846884,-0.28484768,-0.38827297,-0.36763674,0.20915613,0.043593165,-0.24191523,-0.25452906,0.017115006,-0.2161539,0.2950335,-0.05254715,-0.12284122,0.0639095,-0.22717692,-0.16406101,0.29174134,-0.6958061,-0.005603081,-0.09011705,-0.1780743,-0.089393765,0.4031395,0.052172974,0.37827587,0.4525634,-0.36900172,-0.46983892,0.24952197,-0.41057178,-0.27489558,0.13595478,0.20055087,-0.19479793,0.120584786,-0.34529695,0.18861191,0.085980766,0.22332528,-0.03238796,-0.06447182,-0.2053064,0.40761998,-0.3427746,-0.18202859,-0.56703407,-0.00435619,-0.3992199,-0.067601964,-0.63289666,0.10161968,-0.10662912,-0.044751275,-0.13912603,-0.30404994,-0.020445297,0.085151695,-0.020908725,-0.38084617,0.17491363,-0.64234513,-0.14831343,-0.07066987,0.08084844,0.04116032,-0.08859763,0.17449951,-0.027062358,-0.31706914,0.07219122,0.21706372,-0.57293206,-0.0590428,-0.34579813,-0.14768083,0.2052291,-0.081976965,-0.1839208,0.22022863,0.049897525,-0.034772452,-0.17431878,-0.21094349,-0.27490678,-0.20783003,0.31582138,-0.23742932,0.48487988
miRNA_971,0.022886356,0.38366237,-0.028270124,0.35990036,-0.18374062,-0.10885508,-0.033837844,0.25102618,-0.10622073,0.21613431,0.11203369,0.10903096,0.048396077,-0.004048868,-0.04725866,0.07036858,0.43002087,0.18273197,-0.034612153,-0.115211695,0.029612938,0.5965011,-0.075900115,0.011425657,0.44310704,0.041758087,0.014003357,-0.07695717,-0.0020052025,-0.20170426,-0.29250395,0.18395652,0.12108444,-0.21256015,-0.2546773,-0.2530854,0.043540258,-0.30567333,0.12756407,-0.26418653,-0.11762106,0.3015621,-0.26982808,0.09975741,0.065451294,-0.051849317,-0.24413817,-0.23887414,0.13658002,-0.08719192,-0.068214655,0.13368781,-0.022647198,0.06179478,0.48930004,-0.26967654,0.123966955,-0.6042581,-0.14103226,-0.011527093,-0.3119197,0.20869574,0.009104621,0.06889014,0.03655742,-0.037226297,-0.48660833,0.059926968,-0.020921893,-0.02442587,-0.02662835,-0.092734665,0.40555245,-0.044623766,0.15900788,0.37863147,0.11012294,-0.054102227,-0.34571442,-0.39462796,0.07731858,-0.03389339,-0.100178525,0.29179063,0.23164754,-0.087549165,0.39064407,0.21296337,-0.09536769,0.21311355,0.16845754,0.18464318,-0.13284974,-0.05440348,0.10757821,0.13657382,-0.093778886,-0.32395002,-0.08210057,-0.02747484,-0.15952328,-0.25096008,0.14741266,0.054421946,0.3046045,-0.023884948,0.14655739,-0.15007925,-0.058373448,-0.13356993,-0.03873571,-0.044956498,-0.0025650514,0.23266572,-0.043573193,0.13649827,0.042323142,-0.19876887,-0.1669852,-0.043248203,0.18324488,0.23212026,0.35571557,-0.5558698,0.14196731,0.14708912,0.017419666,-0.08716856
miRNA_972,-0.1491221,0.19099306,-0.049380165,0.45030436,-0.3185261,0.13930993,-0.038921602,-0.1304724,-0.09339069,0.60068995,-0.25594878,-0.54844856,0.30992702,-0.6165424,-0.21049765,-0.25787127,-0.121622875,0.035246845,-0.11269391,-0.38094008,0.087137565,0.25544444,-0.0074402117,0.11080831,-0.5103116,-0.13114706,0.13172756,-0.4046116,0.05168584,0.19987482,-0.047000363,-0.2826875,0.39945146,0.02730646,0.21108092,0.33980992,0.16749921,-0.42421508,-0.01834733,-0.20784628,0.40836838,0.26185146,0.030408973,-0.8494632,0.5203926,-0.4195875,0.055353887,-0.1864095,0.6637176,-0.3755429,0.42081642,-0.08934009,0.17917223,-0.1878926,0.29080844,-0.38372564,-0.09281612,-0.31502903,-0.2401589,-0.109300084,-0.11770044,0.14747787,0.21973282,0.8575331,0.292549,0.12119856,-0.20117113,0.6364895,0.45254943,0.24558589,0.087364346,-0.68511677,0.20579109,-0.46966547,-0.22889642,-0.4052824,-0.36744207,-0.005658151,0.35254094,-0.08419199,0.11711256,0.42973635,0.09609636,-0.1487379,-0.08422152,0.4096075,0.065871626,-0.05572218,-0.057418633,0.54757965,-0.21253562,0.5130866,0.24554138,0.029943565,-0.51592535,0.13504909,0.16531287,-0.10725026,0.2509203,-0.09058053,-0.023475163,-0.14564766,0.1144832,0.5010158,0.31272358,-0.17689946,-0.28922048,-0.4291199,0.1848289,-0.522222,-0.3935621,-0.078173354,-0.52322656,-0.28681228,0.60583454,-0.26125377,-0.7193656,-0.11963936,0.0786256,-0.5063483,-0.25940713,-0.4568958,-0.07699537,0.117610514,-0.17792894,-0.23403502,0.15256138,-0.017027732
